X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,Y
334.0,-13.0,0.23,-0.04,-0.9,-7.0,5.0,0.008,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,1
299.0,3.0,0.26,0.05,-0.2,-6.0,-5.0,-0.002,-0.2,-0.0004,-0.0004,-0.0004,-0.0004,-0.0001,0.0,0.0,0.0,-0.0004,1
16.0,11.0,0.13,0.11,0.5,-6.0,-12.0,-0.006,0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,1
-36.0,9.0,0.01,-0.03,0.6,-5.0,2.0,-0.005,0.3,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,1
-164.0,6.0,-0.29,0.07,0.3,-6.0,-8.0,-0.011,0.0,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,1
239.0,4.0,-0.07,-0.09,-1.1,-7.0,11.0,0.01,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,1
304.0,6.0,0.0,-0.02,-1.2,-7.0,10.0,0.009,-0.6,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,1
318.0,15.0,0.14,0.02,-1.0,-7.0,-3.0,0.008,0.4,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,1
-51.0,28.0,0.2,0.08,0.8,-5.0,-7.0,-0.015,-0.3,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,-0.0002,0.0,-0.0006,1
-56.0,25.0,-0.26,-0.03,0.7,-5.0,2.0,-0.021,0.1,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,1
-39.0,25.0,-0.43,0.05,0.4,-6.0,-3.0,-0.013,-1.3,-0.0005,-0.0006,-0.0006,-0.0006,0.0001,0.0,0.0,0.0,-0.0006,1
109.0,25.0,-0.14,-0.04,-1.2,-7.0,6.0,0.013,-0.3,-0.0002,-0.0002,-0.0002,-0.0002,0.0,0.0,0.0,0.0,-0.0002,1
-102.0,38.0,0.19,0.05,1.7,-4.0,-6.0,-0.01,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,1
-143.0,36.0,0.09,0.07,1.8,-4.0,-7.0,-0.015,-0.5,-0.0006,-0.0005,-0.0005,-0.0005,-0.0001,0.0,0.0,0.0,-0.0005,1
-223.0,26.0,-0.43,0.02,1.3,-5.0,-2.0,-0.016,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,1
-226.0,25.0,-0.46,0.02,1.2,-5.0,-2.0,-0.015,-0.1,-0.0005,-0.0006,-0.0006,-0.0006,0.0001,0.0,0.0,0.0,-0.0006,1
-316.0,14.0,-0.46,0.04,-0.2,-6.0,-4.0,0.005,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,1
-264.0,7.0,-0.39,-0.19,-0.7,-7.0,20.0,0.007,2.2,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,1
101.0,4.0,-0.04,-0.1,-1.3,-7.0,12.0,0.014,0.1,-0.0002,-0.0002,-0.0002,-0.0002,0.0,0.0,0.0,0.0,-0.0002,1
163.0,15.0,0.4,0.02,-0.6,-6.0,-2.0,0.008,-0.1,-0.0002,-0.0002,-0.0002,-0.0002,0.0,0.0,0.0,0.0,-0.0002,1
148.0,17.0,0.45,0.13,-0.2,-6.0,-6.0,0.007,-2.0,-0.0002,-0.0002,-0.0002,-0.0002,0.0,0.0,0.0,0.0,-0.0002,1
-116.0,18.0,0.39,0.17,0.7,-5.0,-20.0,-0.011,0.3,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,1
-227.0,17.0,0.33,0.11,0.9,-5.0,-19.0,-0.014,0.5,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,1
-542.0,-11.0,-0.26,0.07,1.0,-5.0,-8.0,-0.014,0.0,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,1
-341.0,-49.0,-0.29,-0.05,-0.9,-7.0,5.0,0.013,0.0,-0.0002,-0.0002,-0.0002,-0.0002,0.0,0.0,0.0,0.0,-0.0002,1
299.0,-52.0,0.42,-0.11,-0.4,-6.0,12.0,0.009,-0.1,-0.0002,-0.0002,-0.0002,-0.0002,0.0,0.0,0.0,0.0,-0.0002,1
402.0,-46.0,0.5,-0.01,0.2,-6.0,5.0,0.007,-1.5,-0.0002,-0.0002,-0.0002,-0.0002,-0.0001,0.0,0.0,0.0,-0.0002,1
389.0,-35.0,0.46,0.04,1.0,-5.0,-7.0,-0.01,0.4,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,1
152.0,-17.0,-0.05,0.06,1.9,-4.0,-8.0,-0.015,0.0,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,1
-14.0,-13.0,-0.2,0.04,1.3,-5.0,-5.0,-0.003,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,1
-135.0,-15.0,-0.14,0.09,1.0,-5.0,-9.0,0.003,0.2,-0.0004,-0.0004,-0.0004,-0.0003,-0.0001,0.0,-0.0002,0.0,-0.0003,1
-215.0,-17.0,-0.17,0.13,0.9,-5.0,-13.0,-0.009,-0.6,-0.0006,-0.0005,-0.0005,-0.0005,-0.0001,0.0,-0.0001,0.0,-0.0005,1
-417.0,-29.0,-0.46,0.07,0.2,-6.0,-9.0,-0.013,0.2,-0.0006,-0.0006,-0.0006,-0.0006,0.0001,0.0,0.0,0.0,-0.0006,1
-395.0,-41.0,-0.51,-0.03,-0.6,-7.0,10.0,0.0,-1.2,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,1
-379.0,-42.0,-0.5,-0.04,-0.7,-7.0,7.0,0.001,-1.1,-0.0004,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,1
-318.0,-48.0,-0.44,0.01,-1.2,-7.0,4.0,0.009,-1.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,1
-321.0,-56.0,-0.28,0.03,-1.8,-8.0,-3.0,0.011,0.5,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,1
-328.0,-59.0,-0.21,-0.12,-1.9,-8.0,-1.0,0.012,1.0,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,1
306.0,-61.0,0.33,-0.15,-1.7,-8.0,18.0,0.013,-0.1,-0.0002,-0.0002,-0.0002,-0.0002,0.0,0.0,0.0,0.0,-0.0002,1
461.0,-55.0,0.45,0.05,-1.3,-7.0,8.0,0.011,-3.2,-0.0002,-0.0002,-0.0002,-0.0002,0.0,0.0,0.0,0.0,-0.0002,1
362.0,-32.0,0.39,0.05,0.2,-6.0,-6.0,-0.007,0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,1
44.0,-18.0,-0.3,0.1,0.6,-5.0,-11.0,-0.022,-0.1,-0.0006,-0.0007,-0.0007,-0.0007,0.0001,0.0,0.0001,0.0,-0.0007,1
-59.0,-18.0,-0.4,0.14,0.3,-6.0,-14.0,-0.005,-1.0,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,1
-138.0,-19.0,-0.42,0.09,0.0,-6.0,-13.0,0.002,0.5,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,1
-262.0,-31.0,-0.13,0.03,-1.1,-7.0,-2.0,0.013,-0.2,-0.0002,-0.0002,-0.0002,-0.0002,0.0,0.0,0.0,0.0,-0.0002,1
-219.0,-37.0,0.07,-0.03,-1.1,-7.0,8.0,0.014,-0.5,-0.0002,-0.0002,-0.0002,-0.0002,-0.0001,0.0,0.0,0.0,-0.0002,1
-233.0,-43.0,0.14,0.04,-0.9,-7.0,-5.0,-0.001,0.6,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,1
-221.0,-54.0,0.12,-0.01,-0.6,-6.0,2.0,-0.002,0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,1
-193.0,-57.0,0.13,-0.22,-0.5,-6.0,9.0,0.002,3.6,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,1
-61.0,-59.0,-0.02,-0.06,-0.3,-6.0,0.0,-0.016,0.8,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,1
144.0,-58.0,-0.33,-0.09,-0.8,-7.0,10.0,-0.012,0.1,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,1
165.0,-57.0,-0.35,-0.09,-0.8,-7.0,10.0,-0.012,0.1,-0.0005,-0.0006,-0.0006,-0.0006,0.0001,0.0,0.0,0.0,-0.0006,1
185.0,-57.0,-0.38,-0.08,-0.9,-7.0,10.0,-0.011,-0.1,-0.0004,-0.0005,-0.0005,-0.0006,0.0001,0.0,0.0001,0.0,-0.0006,1
61.0,-32.0,0.39,0.05,-0.3,-6.0,-5.0,0.0,0.0,-0.0004,-0.0004,-0.0004,-0.0004,-0.0001,0.0,0.0,0.0,-0.0004,1
-131.0,-33.0,0.15,0.06,0.8,-5.0,-7.0,-0.009,0.0,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,1
-64.0,-37.0,0.02,-0.1,0.9,-5.0,14.0,-0.008,-0.6,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,1
-13.0,-38.0,-0.02,-0.1,0.9,-5.0,12.0,-0.008,-0.5,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,-0.0002,0.0,-0.0005,1
361.0,-28.0,-0.3,-0.1,0.4,-6.0,12.0,-0.007,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,1
356.0,-7.0,-0.23,0.05,-0.6,-7.0,-5.0,0.005,0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,1
-131.0,6.0,0.29,0.09,-0.4,-6.0,-10.0,0.007,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,-0.0002,0.0,0.0,0.0,-0.0003,1
-235.0,3.0,0.25,0.17,-0.2,-6.0,-15.0,-0.013,-1.2,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,1
-414.0,-8.0,0.04,0.09,0.2,-6.0,-9.0,-0.012,-0.5,-0.0005,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006,1
-521.0,-27.0,0.05,0.04,0.3,-6.0,-4.0,0.003,0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,1
-229.0,-54.0,0.09,-0.13,0.7,-5.0,12.0,-0.01,0.8,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,1
-29.0,-60.0,-0.24,-0.05,0.5,-6.0,5.0,-0.011,0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,1
-19.0,-60.0,-0.26,-0.05,0.4,-6.0,5.0,-0.011,0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,1
125.0,-57.0,-0.03,-0.02,-0.3,-6.0,5.0,0.005,-0.4,-0.0004,-0.0003,-0.0003,-0.0003,-0.0002,0.0,-0.0001,0.0,-0.0003,1
22.0,-42.0,0.03,0.05,-1.2,-7.0,-4.0,0.007,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,1
120.0,-38.0,0.3,-0.02,-0.4,-6.0,3.0,0.004,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,1
51.0,-35.0,0.21,0.07,0.2,-6.0,-6.0,-0.008,0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,1
220.0,-26.0,-0.24,-0.03,0.4,-6.0,3.0,-0.017,0.2,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,1
226.0,-25.0,-0.27,-0.03,0.4,-6.0,3.0,-0.017,0.1,-0.0005,-0.0007,-0.0007,-0.0007,0.0001,0.0,0.0,0.0,-0.0007,1
265.0,-16.0,-0.26,-0.01,-0.3,-6.0,2.0,0.004,-0.2,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,1
169.0,-3.0,-0.05,0.05,-0.9,-7.0,-5.0,0.007,0.0,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,1
-184.0,-2.0,0.17,0.11,-0.6,-6.0,-11.0,0.005,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,1
-260.0,-5.0,0.21,-0.01,-0.4,-6.0,-7.0,0.004,1.9,-0.0004,-0.0004,-0.0004,-0.0003,-0.0001,0.0,-0.0001,0.0,-0.0003,1
-260.0,-20.0,0.12,0.01,0.3,-6.0,1.0,-0.005,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,1
246.0,-24.0,-0.04,-0.07,0.4,-6.0,7.0,-0.002,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,1
318.0,-6.0,-0.07,0.0,0.3,-6.0,1.0,-0.002,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,1
-340.0,-5.0,0.0,0.06,-0.6,-6.0,-6.0,0.001,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,1
-348.0,-29.0,-0.02,0.01,-0.6,-6.0,1.0,-0.002,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,1
78.0,-40.0,0.06,-0.12,-0.5,-6.0,13.0,0.002,0.0,-0.0004,-0.0004,-0.0004,-0.0004,-0.0001,0.0,0.0,0.0,-0.0004,1
372.0,-31.0,0.01,-0.1,-0.4,-6.0,12.0,-0.004,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,1
396.0,-30.0,0.0,-0.1,-0.4,-6.0,12.0,-0.004,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,-0.0001,0.0,0.0,0.0,-0.0005,1
492.0,-21.0,-0.03,-0.06,-0.5,-6.0,5.0,-0.002,0.4,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,1
535.0,-10.0,-0.04,0.02,-0.5,-6.0,-3.0,-0.002,-0.6,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,1
-45.0,34.0,0.13,0.06,-0.5,-6.0,-6.0,0.003,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,1
-415.0,20.0,-0.37,0.11,-0.9,-7.0,-11.0,-0.013,0.0,-0.0005,-0.0006,-0.0006,-0.0007,0.0001,0.0,0.0001,0.0,-0.0007,1
-565.0,-4.0,-0.2,0.06,-1.7,-8.0,-5.0,0.008,-0.1,-0.0003,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,1
-458.0,-35.0,0.3,-0.04,-1.6,-7.0,5.0,0.015,0.0,-0.0002,-0.0002,-0.0002,-0.0002,0.0,0.0,0.0,0.0,-0.0002,1
-380.0,-42.0,0.44,-0.23,-1.2,-7.0,16.0,0.013,3.1,-0.0002,-0.0002,-0.0002,-0.0002,-0.0001,0.0,0.0,0.0,-0.0002,1
-235.0,-46.0,0.49,0.12,-0.8,-7.0,11.0,-0.004,-4.2,-0.0005,-0.0005,-0.0005,-0.0004,-0.0001,0.0,-0.0001,0.0,-0.0004,1
-157.0,-55.0,0.29,-0.05,0.2,-6.0,5.0,-0.01,0.3,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,1
-38.0,-58.0,0.23,-0.06,0.7,-5.0,7.0,-0.004,-0.2,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,1
-34.0,-58.0,-0.07,0.22,0.9,-5.0,-20.0,-0.04,-3.2,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,1
-79.0,-61.0,-0.58,-0.09,0.3,-6.0,13.0,-0.027,-0.5,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009,1
-13.0,-61.0,-0.7,-0.13,-0.2,-6.0,10.0,-0.011,0.2,-0.0004,-0.0005,-0.0005,-0.0006,0.0001,0.0,0.0001,0.0,-0.0006,1
11.0,-61.0,-0.7,-0.19,-0.3,-6.0,12.0,-0.001,1.4,-0.0004,-0.0004,-0.0004,-0.0005,0.0,0.0,0.0001,0.0,-0.0005,1
603.0,-40.0,-0.29,-0.11,-2.3,-8.0,14.0,0.012,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,1
759.0,-24.0,-0.11,-0.08,-2.6,-8.0,8.0,0.015,0.4,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,1
815.0,-16.0,-0.02,0.02,-2.6,-9.0,9.0,0.014,-0.7,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,1
744.0,25.0,0.37,0.06,-2.0,-8.0,-5.0,0.01,0.0,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,1
608.0,43.0,0.5,0.1,-1.3,-7.0,-12.0,0.007,0.6,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,1
383.0,56.0,0.58,0.26,-0.6,-6.0,-28.0,0.004,-1.3,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,0
-236.0,59.0,0.38,0.27,0.7,-5.0,-30.0,-0.014,0.0,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,1
-466.0,54.0,0.22,0.21,0.9,-5.0,-28.0,-0.027,1.1,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,1
-706.0,35.0,-0.17,0.09,0.9,-5.0,-4.0,-0.02,-1.5,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,1
-729.0,20.0,-0.38,-0.03,0.6,-5.0,4.0,-0.017,0.4,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007,1
-370.0,-10.0,-0.34,-0.12,-0.7,-7.0,15.0,0.008,-0.3,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,1
-249.0,-14.0,-0.26,-0.23,-1.0,-7.0,18.0,0.011,1.9,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,1
127.0,-16.0,0.07,-0.15,-1.2,-7.0,18.0,0.017,-0.2,-0.0002,-0.0001,-0.0001,-0.0001,-0.0001,0.0,0.0,0.0,-0.0001,1
5.0,-8.0,0.3,0.11,-0.5,-6.0,-13.0,0.003,0.1,-0.0004,-0.0003,-0.0003,-0.0003,-0.0002,0.0,0.0,0.0,-0.0003,1
-213.0,-11.0,0.2,0.14,0.0,-6.0,-16.0,-0.01,0.3,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,1
-352.0,-16.0,0.1,0.07,0.2,-6.0,-7.0,-0.01,0.4,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,1
-411.0,-26.0,-0.03,0.03,0.2,-6.0,0.0,-0.009,-0.4,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,1
236.0,-36.0,-0.27,-0.14,-0.6,-6.0,16.0,-0.004,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,1
334.0,-33.0,-0.29,-0.07,-0.7,-7.0,16.0,-0.004,-0.6,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,1
421.0,-20.0,-0.21,0.0,-1.3,-7.0,2.0,0.007,0.2,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,1
-61.0,14.0,0.29,0.06,-0.4,-6.0,-7.0,0.001,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,-0.0001,0.0,-0.0001,0.0,-0.0004,1
-492.0,-11.0,-0.15,0.09,0.2,-6.0,-9.0,-0.009,0.0,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,1
-501.0,-26.0,-0.22,-0.03,-0.2,-6.0,6.0,-0.004,-0.8,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,1
-312.0,-40.0,-0.25,-0.1,-0.7,-7.0,11.0,-0.002,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,1
420.0,-37.0,0.24,-0.13,-0.8,-7.0,15.0,0.009,-0.1,-0.0002,-0.0002,-0.0002,-0.0002,0.0,0.0,0.0,0.0,-0.0002,1
562.0,-27.0,0.33,-0.06,-0.5,-6.0,6.0,0.006,-0.6,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,1
602.0,-9.0,0.32,0.0,0.3,-6.0,0.0,-0.003,0.5,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,1
545.0,6.0,0.28,0.06,0.7,-5.0,-10.0,-0.005,0.4,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,1
-40.0,24.0,-0.17,0.15,0.9,-5.0,-17.0,-0.012,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,1
-202.0,18.0,-0.39,0.03,0.2,-6.0,-3.0,-0.007,0.3,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,1
-53.0,-2.0,0.31,-0.02,-0.6,-6.0,3.0,0.009,-0.1,-0.0002,-0.0002,-0.0002,-0.0002,0.0,0.0,0.0,0.0,-0.0002,1
-305.0,-24.0,-0.11,0.03,1.1,-5.0,-3.0,-0.012,0.0,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,1
-282.0,-30.0,-0.22,-0.13,0.9,-5.0,12.0,-0.009,1.8,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,1
322.0,-29.0,-0.08,-0.12,0.1,-6.0,13.0,0.005,-0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,1
408.0,-12.0,-0.02,0.01,0.0,-6.0,-1.0,0.002,-0.3,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,1
-212.0,9.0,0.08,0.07,0.6,-5.0,-7.0,-0.001,0.0,-0.0004,-0.0004,-0.0004,-0.0004,-0.0002,0.0,0.0,0.0,-0.0004,1
-225.0,8.0,0.08,0.07,0.6,-5.0,-7.0,-0.001,0.0,-0.0005,-0.0004,-0.0004,-0.0004,-0.0001,0.0,-0.0002,0.0,-0.0004,1
-330.0,-10.0,-0.16,0.03,0.4,-6.0,-3.0,-0.007,0.0,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,1
-311.0,-18.0,-0.25,-0.02,0.2,-6.0,5.0,-0.007,-0.4,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,1
183.0,-25.0,0.14,-0.14,-0.3,-6.0,16.0,0.012,-0.1,-0.0002,-0.0002,-0.0002,-0.0002,-0.0001,0.0,0.0,0.0,-0.0002,1
312.0,-18.0,0.27,-0.02,0.1,-6.0,-2.0,0.007,-0.2,-0.0002,-0.0002,-0.0002,-0.0002,0.0,0.0,0.0,0.0,-0.0002,1
-103.0,-1.0,0.1,0.08,2.1,-4.0,-9.0,-0.011,-0.2,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,1
-188.0,-3.0,-0.02,0.09,2.1,-4.0,-10.0,-0.013,-0.2,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,1
-260.0,-8.0,-0.16,0.02,2.0,-4.0,-1.0,-0.012,0.4,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,1
-95.0,-16.0,-0.36,-0.1,1.4,-5.0,10.0,-0.008,0.3,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005,1
243.0,-13.0,-0.31,-0.12,0.4,-6.0,13.0,0.005,0.0,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,1
365.0,2.0,-0.11,0.0,-0.3,-6.0,1.0,0.008,-0.3,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,1
329.0,11.0,-0.01,0.05,-0.3,-6.0,-8.0,0.006,0.4,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,1
-268.0,15.0,0.17,0.13,0.3,-6.0,-14.0,0.002,0.0,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,1
-227.0,2.0,0.22,-0.07,0.8,-5.0,7.0,0.001,0.3,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,1
-234.0,-11.0,0.03,0.02,1.2,-5.0,-3.0,-0.007,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,1
455.0,-1.0,-0.26,-0.09,0.2,-6.0,10.0,-0.002,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,1
649.0,34.0,-0.25,-0.03,-0.8,-7.0,4.0,0.002,-0.1,-0.0003,-0.0004,-0.0004,-0.0004,0.0001,0.0,0.0,0.0,-0.0004,1
681.0,43.0,-0.2,0.05,-1.0,-7.0,2.0,0.008,-1.4,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003,1
421.0,65.0,0.06,0.18,-1.2,-7.0,-18.0,0.012,0.3,-0.0002,-0.0002,-0.0002,-0.0002,0.0,0.0,0.0,0.0,-0.0002,1
-405.0,66.0,0.39,0.24,-0.4,-6.0,-26.0,0.007,0.0,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,0.0,0.0,0.0,-0.0002,1
-639.0,44.0,0.35,-0.11,0.6,-5.0,10.0,-0.006,0.8,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004,1
